256 erzielen, erziele, erzielt, erzielte, erzielte, erziele, erzielt, haben, erzielt
256 agieren, agiere, agiert, agierte, agierte, agiere, agiert, haben, agiert
255 auszahlen, zahle aus, zahlt aus, zahlte aus, zahlte aus, zahl aus, zahlt aus, haben, ausgezahlt
255 aufschneiden, schneide auf, schneidet auf, schnitt auf, schnitte auf, schneide auf, schneidet auf, haben, aufgeschnitten
254 aussterben, sterbe aus, stirbt aus, starb aus, stürbe aus, stirb aus, sterbt aus, sein, ausgestorben
254 hämmern, hämmere, hämmert, hämmerte, hämmerte, hämmere, hämmert, haben, gehämmert
254 alarmieren, alarmiere, alarmiert, alarmierte, alarmierte, alarmier, alarmiert, haben, alarmiert
254 besagen, —, besagt, besagte, besagte, —, —, haben, besagt
254 einspringen, springe ein, springt ein, sprang ein, spränge ein, spring ein, springt ein, sein, eingesprungen
253 spannen, spanne, spannt, spannte, spannte, spanne, spannt, haben, gespannt
253 kleiden, kleide, kleidet, kleidete, kleidete, kleide, kleidet, haben, gekleidet
253 flehen, flehe, fleht, flehte, flehte, flehe, fleht, haben, gefleht
253 ordnen, ordne, ordnet, ordnete, ordnete, ordne, ordnet, haben, geordnet
253 verschenken, verschenke, verschenkt, verschenkte, verschenkte, verschenk, verschenkt, haben, verschenkt
252 ablassen, lasse ab,  lässt ab, ließ ab, ließe ab, lass ab, lasst ab, haben, abgelassen
252 krepieren, krepiere, krepiert, krepierte, krepierte, krepiere, krepiert, haben, krepiert
252 spionieren, spioniere, spioniert, spionierte, spionierte, spionier, spioniert, haben, spioniert
252 einführen, führe ein, führt ein, führte ein, führte ein, führ ein, führt ein, haben, eingeführt
252 wandeln, wandle, wandelt, wandelte, wandelte, wandle, wandelt, sein, gewandelt
251 hellen, helle, hellt, hellte, hellte, hell, hellt, haben, gehellt
251 verbluten, verblute, verblutet, verblutete, verblutete, verblut, verblutet, sein, verblutet
251 teilhaben, habe teil, hat teil, hatte teil, hätte teil, hab teil, habt teil, haben, teilgehabt
251 verleugnen, verleugne, verleugnet, verleugnete, verleugnete, verleugne, verleugnet, haben, verleugnet
250 eintragen, trage ein, trägt ein, trug ein, trüge ein, trage ein, tragt ein, haben, eingetragen
249 seufzen, seufze, seufzt, seufzte, seufzte, seufz, seufzt, haben, geseufzt
249 revanchieren, revanchiere, revanchiert, revanchierte, revanchierte, revanchier, revanchiert, haben, revanchiert
249 paaren, paare, paart, paarte, paarte, paare, paart, haben, gepaart
249 nachholen, hole nach, holt nach, holte nach, holte nach, hol nach, holt nach, haben, nachgeholt
249 standhalten, halte stand, hält stand, hielt stand, hielte stand, halt stand, haltet stand, haben, standgehalten
248 versöhnen, versöhne, versöhnt, versöhnte, versöhnte, versöhne, versöhnt, haben, versöhnt
248 spendieren, spendiere, spendiert, spendierte, spendierte, spendiere, spendiert, haben, spendiert
248 altern, altere, altert, alterte, alterte, altere, altert, sein, gealtert
247 rammen, ramme, rammt, rammte, rammte, ramme, rammt, haben, gerammt
247 verabreichen, verabreiche, verabreicht, verabreichte, verabreichte, verabreiche, verabreicht, haben, verabreicht
247 drängeln, drängle, drängelt, drängelte, drängelte, drängle, drängelt, haben, gedrängelt
247 brocken, brocke, brockt, brockte, brockte, brocke, brockt, haben, gebrockt
247 rädern, rädere, rädert, räderte, räderte, räder, rädert, haben, gerädert
247 loben, lobe, lobt, lobte, lobte, lobe, lobt, haben, gelobt
247 niesen, niese, niest, nieste, nieste, niese, niest, haben, geniest
247 schmieden, schmiede, schmiedet, schmiedete, schmiedete, schmiede, schmiedet, haben, geschmiedet
245 schaukeln, schaukle, schaukelt, schaukelte, schaukelte, schaukle, schaukelt, haben, geschaukelt
245 wimmern, wimmere, wimmert, wimmerte, wimmerte, wimmere, wimmert, haben, gewimmert
245 schmeicheln, schmeichle, schmeichelt, schmeichelte, schmeichelte, schmeichle, schmeichelt, haben, geschmeichelt
245 abwaschen, wasche ab, wäscht ab, wusch ab, wüsche ab, wasch ab, wascht ab, haben, abgewaschen
245 sonnen, sonne, sonnt, sonnte, sonnte, sonn, sonnt, haben, gesonnt
244 aufkommen, komme auf, kommt auf, kam auf, käme auf, komm auf, kommt auf, sein, aufgekommen
244 anmerken, merke an, merkt an, merkte an, merkte an, merk an, merkt an, haben, angemerkt
244 bombardieren, bombardiere, bombardiert, bombardierte, bombardierte, bombardiere, bombardiert, haben, bombardiert
244 bestehlen, bestehle, bestiehlt, bestahl, bestähle, bestiehl, bestehlt, haben, bestohlen
243 lauschen, lausche, lauscht, lauschte, lauschte, lausche, lauscht, haben, gelauscht
242 großziehen, ziehe groß, zieht groß, zog groß, zöge groß, zieh groß, zieht groß, haben, großgezogen
242 zerquetschen, zerquetsche, zerquetscht, zerquetschte, zerquetschte, zerquetsch, zerquetscht, haben, zerquetscht
241 zucken, zucke, zuckt, zuckte, zuckte, zucke, zuckt, haben, gezuckt
241 bedecken, bedecke, bedeckt, bedeckte, bedeckte, bedecke, bedeckt, haben, bedeckt
241 durchlaufen, laufe durch, läuft durch, lief durch, liefe durch, lauf durch, lauft durch, sein, durchgelaufen
241 pusten, puste, pustet, pustete, pustete, puste, pustet, haben, gepustet
241 vergießen, vergieße, vergießt, vergoss, vergösse, vergieße, vergießt, haben, vergossen
240 abhören, höre ab, hört ab, hörte ab, hörte ab, hör ab, hört ab, haben, abgehört
239 verkuppeln, verkupple, verkuppelt, verkuppelte, verkuppelte, verkupple, verkuppelt, haben, verkuppelt
239 besichtigen, besichtige, besichtigt, besichtigte, besichtigte, besichtige, besichtigt, haben, besichtigt
239 speichern, speichere, speichert, speicherte, speicherte, speichere, speichert, haben, gespeichert
239 ergehen, ergehe, ergeht, erging, erginge, ergeh, ergeht, haben, ergangen
239 kürzen, kürze, kürzt, kürzte, kürzte, kürze, kürzt, haben, gekürzt
239 erkundigen, erkundige, erkundigt, erkundigte, erkundigte, erkundige, erkundigt, haben, erkundigt
238 ausbreiten, breite aus, breitet aus, breitete aus, breitete aus, breite aus, breitet aus, haben, ausgebreitet
238 abstürzen, stürze ab, stürzt ab, stürzte ab, stürzte ab, stürz ab, stürzt ab, sein, abgestürzt
238 surren, surre, surrt, surrte, surrte, surr, surrt, haben, gesurrt
237 erfordern, erfordere, erfordert, erforderte, erforderte, erforder, erfordert, haben, erfordert
237 abwenden, wende ab, wendet ab, wendete ab, wendete ab, wende ab, wendet ab, haben, abgewendet
237 ohrfeigen, ohrfeige, ohrfeigt, ohrfeigte, ohrfeigte, ohrfeige, ohrfeigt, haben, geohrfeigt
237 entbehren, entbehre, entbehrt, entbehrte, entbehrte, entbehre, entbehrt, haben, entbehrt
237 verlangsamen, verlangsame, verlangsamt, verlangsamte, verlangsamte, verlangsame, verlangsamt, haben, verlangsamt
237 bewerten, bewerte, bewertet, bewertete, bewertete, bewerte, bewertet, haben, bewertet
237 begeistern, begeistere, begeistert, begeisterte, begeisterte, begeistere, begeistert, haben, begeistert
236 abschleppen, schleppe ab, schleppt ab, schleppte ab, schleppte ab, schleppe ab, schleppt ab, haben, abgeschleppt
236 schlüpfen, schlüpfe, schlüpft, schlüpfte, schlüpfte, schlüpfe, schlüpft, sein, geschlüpft
236 verwirklichen, verwirkliche, verwirklicht, verwirklichte, verwirklichte, verwirklich, verwirklicht, haben, verwirklicht
235 verhauen, verhaue, verhaut, verhaute, verhaute, verhau, verhaut, haben, verhauen
235 spalten, spalte, spaltet, spaltete, spaltete, spalte, spaltet, haben, gespalten
235 programmieren, programmiere,  programmiert,  programmierte,  programmierte, programmiere, programmiert, haben,  programmiert
234 vorrücken, rücke vor, rückt vor, rückte vor, rückte vor, rück vor, rückt vor, sein, vorgerückt
234 kneifen, kneife, kneift, kniff, kniffe, kneife, kneift, haben, gekniffen
234 runterholen, hole runter, holt runter, holte runter, holte runter, hol runter, holt runter, haben, runtergeholt
234 massieren, massiere, massiert, massierte, massierte, massiere, massiert, haben, massiert
234 ausrasten, raste aus, rastet aus, rastete aus, rastete aus, rast aus, rastet aus, sein, ausgerastet
233 gleiten, gleite, gleitet, glitt, glitte, gleit, gleitet, sein, geglitten
233 versäumen, versäume, versäumt, versäumte, versäumte, versäume, versäumt, haben, versäumt
233 anheben, hebe an, hebt an, hob an, höbe an, heb an, hebt an, haben, angehoben
232 bezwingen, bezwinge, bezwingt, bezwang, bezwänge, bezwinge, bezwingt, haben, bezwungen
232 beneiden, beneide, beneidet, beneidete, beneidete, beneide, beneidet, haben, beneidet
232 erzwingen, erzwinge, erzwingt, erzwang, erzwänge, erzwinge, erzwingt, haben, erzwungen
232 verdrängen, verdränge, verdrängt, verdrängte, verdrängte, verdränge, verdrängt, haben, verdrängt
232 erwerben, erwerbe, erwirbt, erwarb, erwürbe, erwirb, erwerbt, haben, erworben
232 flicken, flicke, flickt, flickte, flickte, flicke, flickt, haben, geflickt
232 hineingehen, gehe hinein, geht hinein, ging hinein, ginge hinein, geh hinein, geht hinein, sein, hineingegangen
231 abstreiten, streite ab, streitet ab, stritt ab, stritte ab, streite ab, streitet ab, haben, abgestritten
231 wahrnehmen, nehme wahr, nimmt wahr, nahm wahr, nähme wahr, nimm wahr, nehmt wahr, haben, wahrgenommen
231 streiken, streike, streikt, streikte, streikte, streik, streikt, haben, gestreikt
231 unterstellen, unterstelle, unterstellt, unterstellte, unterstellte, unterstelle, unterstellt, haben, unterstellt
231 unterlegen, unterlege, unterlegt, unterlegte, unterlegte, unterlege, unterlegt, haben, unterlegt
231 bluffen, bluffe, blufft, bluffte, bluffte, bluff, blufft, haben, geblufft
230 verheiraten, verheirate, verheiratet, verheiratete, verheiratete, verheirat, verheiratet, haben, verheiratet
230 missbrauchen, missbrauche, missbraucht, missbrauchte, missbrauchte, missbrauch, missbraucht, haben, missbraucht
229 abblasen, blase ab, bläst ab, blies ab, bliese ab, blas ab, blast ab, haben, abgeblasen
229 verspäten, verspäte, verspätet, verspätete, verspätete, verspät, verspätet, haben, verspätet
229 rumpeln, rumpele, rumpelt, rumpelte, rumpelte, rumpel, rumpelt, haben, gerumpelt
229 durchqueren, durchquere, durchquert, durchquerte, durchquerte, durchquer, durchquert, haben, durchquert
228 röntgen, röntge, röntgt, röntgte, röntgte, röntge, röntgt, haben, geröntgt
228 zulegen, lege zu, legt zu, legte zu, legte zu, leg zu, legt zu, haben, zugelegt
228 mühen, mühe, müht, mühte, mühte, müh, müht, haben, gemüht
228 reizen, reize, reizt, reizte, reizte, reize, reizt, haben, gereizt
228 einbauen, baue ein, baut ein, baute ein, baute ein, bau ein, baut ein, haben,  eingebaut
228 entlasten, entlaste, entlastet, entlastete, entlastete, entlast, entlastet, haben, entlastet
227 überholen, überhole, überholt, überholte, überholte, überhol, überholt, haben, überholt
227 walten, walte, waltet, waltete, waltete, walte, waltet, haben, gewaltet
226 aufmuntern, muntere auf, muntert auf, munterte auf, munterte auf, munter auf, muntert auf, haben, aufgemuntert
225 fackeln, fackele, fackelt, fackelte, fackelte, fackel, fackelt, haben, gefackelt
225 verhelfen, verhelfe, verhilft, verhalf, verhälfe, verhilf, verhelft, haben, verholfen
225 wickeln, wickle, wickelt, wickelte, wickelte, wickle, wickelt, haben, gewickelt
225 stiften, stifte, stiftet, stiftete, stiftete, stifte, stiftet, haben, gestiftet
225 glänzen, glänze, glänzt, glänzte, glänzte, glänze, glänzt, haben, geglänzt
225 meistern, meistere, meistert, meisterte, meisterte, meistere, meistert, haben, gemeistert
224 handhaben, handhabe, handhabt, handhabte, handhabte, handhabe, handhabt, haben, gehandhabt
224 räuspern, räuspere, räuspert, räusperte, räusperte, räuspere, räuspert, haben, geräuspert
224 entnehmen, entnehme, entnimmt, entnahm, entnähme, entnimm, entnehmt, haben, entnommen
224 flachlegen, lege flach, legt flach, legte flach, legte flach, leg flach, legt flach, haben, flachgelegt
223 guttun, tue gut, tut gut, tat gut, täte gut, tu gut, tut gut, haben, gutgetan
223 würgen, würge, würgt, würgte, würgte, würge, würgt, haben, gewürgt
223 kandidieren, kandidiere, kandidiert, kandidierte, kandidierte, kandidiere, kandidiert, haben, kandidiert
223 verbeugen, verbeuge, verbeugt, verbeugte, verbeugte, verbeug, verbeugt, haben, verbeugt
223 verpfeifen, verpfeife, verpfeift, verpfiff, verpfiffe, verpfeif, verpfeift, haben, verpfiffen
223 stolpern, stolpere, stolpert, stolperte, stolperte, stolpere, stolpert, sein, gestolpert
223 pokern, pokere, pokert, pokerte, pokerte, pokere, pokert, haben, gepokert
223 predigen, predige, predigt, predigte, predigte, predig, predigt, haben, gepredigt
222 konfrontieren, konfrontiere, konfrontiert, konfrontierte, konfrontierte, konfrontiere, konfrontiert, haben, konfrontiert
221 kohlen, kohle, kohlt, kohlte, kohlte, kohl, kohlt, haben, gekohlt
221 missachten, missachte, missachtet, missachtete, missachtete, missachte, missachtet, haben, missachtet
221 beruhen, —, beruht, beruhte, beruhte, —, —, haben, beruht
220 ausweisen, weise aus, weist aus, wies aus, wiese aus, weis aus, weist aus, haben, ausgewiesen
220 erstechen, ersteche, ersticht, erstach, erstäche, erstich, erstecht, haben, erstochen
219 aufdecken, decke auf, deckt auf, deckte auf, deckte auf, deck auf, deckt auf, haben, aufgedeckt
219 hegen, hege, hegt, hegte, hegte, heg, hegt, haben, gehegt
219 entladen, entlade, entlädt, entlud, entlüde, entlad, entladet, haben, entladen
219 beschränken, beschränke, beschränkt, beschränkte, beschränkte, beschränk, beschränkt, haben, beschränkt
219 abkaufen, kaufe ab, kauft ab, kaufte ab, kaufte ab, kauf ab, kauft ab, haben, abgekauft
219 erläutern, erläutere, erläutert, erläuterte, erläuterte, erläutere, erläutert, haben, erläutert
219 beanspruchen, beanspruche, beansprucht, beanspruchte, beanspruchte, beanspruche, beansprucht, haben, beansprucht
219 wiedergeben, gebe wieder, gibt wieder, gab wieder, gäbe wieder, gib wieder, gebt wieder, haben, wiedergegeben
218 inspirieren, inspiriere, inspiriert, inspirierte, inspirierte, inspiriere, inspiriert, haben, inspiriert
218 tasten, taste, tastet, tastete, tastete, tast, tastet, haben, getastet
218 stiefeln, stiefle, stiefelt, stiefelte, stiefelte, stiefle, stiefelt, sein, gestiefelt
218 erhängen, erhänge, erhängt, erhängte, erhängte, erhäng, erhängt, haben, erhängt
218 übertreffen, übertreffe, übertrifft, übertraf, überträfe, übertriff, übertrefft, haben, übertroffen
218 praktizieren, praktiziere, praktiziert, praktizierte, praktizierte, praktiziere, praktiziert, haben, praktiziert
218 ausschlafen, schlafe aus, schläft aus, schlief aus, schliefe aus, schlafe aus, schlaft aus, haben, ausgeschlafen
217 blinzeln, blinzle, blinzelt, blinzelte, blinzelte, blinzle, blinzelt, haben, geblinzelt
217 widerrufen, widerrufe, widerruft, widerrief, widerriefe, widerrufe, widerruft, haben, widerrufen
216 abwischen, wische ab, wischt ab, wischte ab, wischte ab, wisch ab, wischt ab, haben, abgewischt
216 zusammensetzen, setze zusammen, setzt zusammen, setzte zusammen, setzte zusammen, setz zusammen, setzt zusammen, haben, zusammengesetzt
216 eingestehen, gestehe ein, gesteht ein, gestand ein, gestände ein, gesteh ein, gesteht ein, haben, eingestanden
216 auslachen, lache aus, lacht aus, lachte aus, lachte aus, lach aus, lacht aus, haben, ausgelacht
216 klumpen, —, klumpt, klumpte, klumpte, —, —, haben, geklumpt
215 brummen, brumme, brummt, brummte, brummte, brumme, brummt, haben, gebrummt
215 nageln, nagele, nagelt, nagelte, nagelte, nagele, nagelt, haben, genagelt
215 infizieren, infiziere, infiziert, infizierte, infizierte, infiziere, infiziert, haben, infiziert
214 austrinken, trinke aus, trinkt aus, trank aus, tränke aus, trinke aus, trinkt aus, haben, ausgetrunken
214 realisieren, realisiere, realisiert, realisierte, realisierte, realisiere, realisiert, haben, realisiert
214 formulieren, formuliere, formuliert, formulierte, formulierte, formuliere, formuliert, haben, formuliert
214 aufschlitzen, schlitze auf, schlitzt auf, schlitzte auf, schlitzte auf, schlitz auf, schlitzt auf, haben, aufgeschlitzt
214 werben, werbe, wirbt, warb, würbe, wirb, werbt, haben, geworben
213 bahnen, bahne, bahnt, bahnte, bahnte, bahne, bahnt, haben, gebahnt
213 abführen, führe ab, führt ab, führte ab, führte ab, führ ab, führt ab, haben, abgeführt
212 beschwören, beschwöre, beschwört, beschwor, beschwöre, beschwöre, beschwört, haben, beschworen
212 vergewissern, vergewissere, vergewissert, vergewisserte, vergewisserte, vergewissere, vergewissert, haben, vergewissert
211 wegziehen, ziehe weg, zieht weg, zog weg, zöge weg, zieh weg, zieht weg, sein, weggezogen
211 lohnen, lohne, lohnt, lohnte, lohnte, lohne, lohnt, haben, gelohnt
211 zusagen, sage zu, sagt zu, sagte zu, sagte zu, sag zu, sagt zu, haben, zugesagt
211 schimpfen, schimpfe, schimpft, schimpfte, schimpfte, schimpf, schimpft, haben, geschimpft
211 umkommen, komme um, kommt um, kam um, käme um, komm um, kommt um, sein, umgekommen
211 aufkreuzen, kreuze auf, kreuzt auf, kreuzte auf, kreuzte auf, kreuz auf, kreuzt auf, sein, aufgekreuzt
211 zusammenziehen, ziehe zusammen, zieht zusammen, zog zusammen, zöge zusammen, ziehe zusammen, zieht zusammen, haben, zusammengezogen
210 rascheln, raschele, raschelt, raschelte, raschelte, raschel, raschelt, haben, geraschelt
210 weiterführen, führe weiter, führt weiter, führte weiter, führte weiter, führ weiter, führt weiter, haben, weitergeführt
210 anstecken, stecke an, steckt an, steckte an, steckte an, stecke an, steckt an, haben, angesteckt
209 versohlen, versohle, versohlt, versohlte, versohlte, versohl, versohlt, haben, versohlt
209 kitzeln, kitzele, kitzelt, kitzelte, kitzelte, kitzele, kitzelt, haben, gekitzelt
209 lüften, lüfte, lüftet, lüftete, lüftete, lüfte, lüftet, haben, gelüftet
209 schnupfen, schnupfe, schnupft, schnupfte, schnupfte, schnupf, schnupft, haben, geschnupft
209 abwerfen, werfe ab, wirft ab, warf ab, würfe ab, wirf ab, werft ab, haben, abgeworfen
208 gurken, gurke, gurkt, gurkte, gurkte, gurk, gurkt, sein, gegurkt
208 taugen, tauge, taugt, taugte, taugte, tauge, taugt, haben, getaugt
208 gackern, gackere, gackert, gackerte, gackerte, gackere, gackert, haben, gegackert
208 einfrieren, friere ein, friert ein, fror ein, fröre ein, frier ein, friert ein, sein, eingefroren
208 weiden, weide, weidet, weidete, weidete, weide, weidet, haben, geweidet
208 verdauen, verdaue, verdaut, verdaute, verdaute, verdaue, verdaut, haben, verdaut
208 kaputtmachen, mache kaputt, macht kaputt, machte kaputt, machte kaputt, mach kaputt, macht kaputt, haben, kaputtgemacht
208 abdecken, decke ab, deckt ab, deckte ab, deckte ab, deck ab, deckt ab, haben, abgedeckt
208 belehren, belehre, belehrt, belehrte, belehrte, belehr, belehrt, haben, belehrt
207 anprobieren, probiere an, probiert an, probierte an, probierte an, probier an, probiert an, haben, anprobiert
207 schachteln, schachtle, schachtelt, schachtelte, schachtelte, schachtle, schachtelt, haben, geschachtelt
207 freigeben, gebe frei, gibt frei, gab frei, gäbe frei, gib frei, gebt frei, haben, freigegeben
207 aufschlagen, schlage auf, schlägt auf, schlug auf, schlüge auf, schlag auf, schlagt auf, haben, aufgeschlagen
207 bereinigen, bereinige, bereinigt, bereinigte, bereinigte, bereinig, bereinigt, haben, bereinigt
206 verschicken, verschicke, verschickt, verschickte, verschickte, verschick, verschickt, haben, verschickt
206 zerfallen, zerfalle, zerfällt, zerfiel, zerfiele, zerfalle, zerfallt, sein, zerfallen
205 einlösen, löse ein, löst ein, löste ein, löste ein, lös ein, löst ein, haben, eingelöst
205 grunzen, grunze, grunzt, grunzte, grunzte, grunz, grunzt, haben, gegrunzt
205 besaufen, besaufe, besäuft, besoff, besöffe, besauf, besauft, haben, besoffen
205 schreiten, schreite, schreitet, schritt, schritte, schreite, schreitet, sein, geschritten
205 kreieren, kreiere, kreiert, kreierte, kreierte, kreiere, kreiert, haben, kreiert
205 vorlegen, lege vor, legt vor, legte vor, legte vor, leg vor, legt vor, haben, vorgelegt
205 eilen, eile, eilt, eilte, eilte, eile, eilt, haben, geeilt
205 assistieren, assistiere, assistiert, assistierte, assistierte, assistier, assistiert, haben, assistiert
205 verdrehen, verdrehe, verdreht, verdrehte, verdrehte, verdrehe, verdreht, haben, verdreht
204 ochsen, ochse, ochst, ochste, ochste, ochs, ochst, haben, geochst
204 abriegeln, riegele ab, riegelt ab, riegelte ab, riegelte ab, riegele ab, riegelt ab, haben, abgeriegelt
203 schildern, schildere, schildert, schilderte, schilderte, schildere, schildert, haben, geschildert
203 abbringen, bringe ab, bringt ab, brachte ab, brächte ab, bring ab, bringt ab, haben, abgebracht
203 killen, kille, killt, killte, killte, kille, killt, haben, gekillt
203 rasten, raste, rastet, rastete, rastete, rast, rastet, haben, gerastet
202 weitersuchen, suche weiter, sucht weiter, suchte weiter, suchte weiter, such weiter, sucht weiter, haben, weitergesucht
202 verriegeln, verriegle, verriegelt, verriegelte, verriegelte, verriegle, verriegelt, haben, verriegelt
202 verzweifeln, verzweifle, verzweifelt, verzweifelte, verzweifelte, verzweifle, verzweifelt, sein, verzweifelt
202 überführen, überführe, überführt, überführte, überführte, überführ, überführt, haben, überführt
202 preisgeben, gebe preis, gibt preis, gab preis, gäbe preis, gib preis, gebt preis, haben, preisgegeben
202 flattern, flattere, flattert, flatterte, flatterte, flattere, flattert, haben, geflattert
202 vereinigen, vereinige, vereinigt, vereinigte, vereinigte, vereinige, vereinigt, haben, vereinigt
202 löchern, löchere, löchert, löcherte, löcherte, löchere, löchert, haben, gelöchert
201 taufen, taufe, tauft, taufte, taufte, tauf, tauft, haben, getauft
201 zubereiten, bereite zu, bereitet zu, bereitete zu, bereitete zu, bereite zu, bereitet zu, haben, zubereitet
201 unterlassen, unterlasse, unterlässt, unterließ, unterließe, unterlass, unterlasst, haben, unterlassen
201 aufholen, hole auf, holt auf, holte auf, holte auf, hol auf, holt auf, haben, aufgeholt
201 blenden, blende, blendet, blendete, blendete, blende, blendet, haben, geblendet
200 überlisten, überliste, überlistet, überlistete, überlistete, überliste, überlistet, haben, überlistet
200 kurven, kurve, kurvt, kurvte, kurvte, kurv, kurvt, sein, gekurvt
200 austragen, trage aus, trägt aus, trug aus, trüge aus, trag aus, tragt aus, haben, ausgetragen
200 grollen, grolle, grollt, grollte, grollte, groll, grollt, haben, gegrollt
200 jucken, jucke, juckt, juckte, juckte, juck, juckt, haben, gejuckt
199 schummeln, schummle, schummelt, schummelte, schummelte, schummle, schummelt, haben, geschummelt
199 koordinieren, koordiniere, koordiniert, koordinierte, koordinierte, koordiniere, koordiniert, haben, koordiniert
199 verfluchen, verfluche, verflucht, verfluchte, verfluchte, verfluch, verflucht, haben, verflucht
199 rekrutieren, rekrutiere, rekrutiert, rekrutierte, rekrutierte, rekrutiere, rekrutiert, haben, rekrutiert
199 erbitten, erbitte, erbittet, erbat, erbäte, erbitte, erbittet, haben, erbeten
199 booten, boote, bootet, bootete, bootete, boot, bootet, haben, gebootet
199 bescheißen, bescheiße, bescheißt, beschiss, beschisse, bescheiße, bescheißt, haben, beschissen
199 beschimpfen, beschimpfe, beschimpft, beschimpfte, beschimpfte, beschimpfe, beschimpft, haben, beschimpft
198 einschätzen, schätze ein, schätzt ein, schätzte ein, schätzte ein, schätz ein, schätzt ein, haben, eingeschätzt
198 touren, toure, tourt, tourte, tourte, toure, tourt, haben, getourt
198 nullen, nulle, nullt, nullte, nullte, nulle, nullt, haben, genullt
198 verpflichten, verpflichte, verpflichtet, verpflichtete, verpflichtete, verpflichte, verpflichtet, haben, verpflichtet
197 umstimmen, stimme um, stimmt um, stimmte um, stimmte um, stimm um, stimmt um, haben, umgestimmt
197 übereinstimmen, stimme überein, stimmt überein, stimmte überein, stimmte überein, stimm überein, stimmt überein, haben, übereingestimmt
197 anschaffen, schaffe an, schafft an, schaffte an, schaffte an, schaff an, schafft an, haben, angeschafft
197 fohlen, —, fohlt, fohlte, fohlte, —, —, haben, gefohlt
197 gewährleisten, gewährleiste, gewährleistet, gewährleistete, gewährleistete, gewährleist, gewährleistet, haben, gewährleistet
197 beschließen, beschließe, beschließt, beschloss, beschlösse, beschließe, beschließt, haben, beschlossen
196 sortieren, sortiere, sortiert, sortierte, sortierte, sortiere, sortiert, haben, sortiert
196 rocken, rocke, rockt, rockte, rockte, rocke, rockt, haben, gerockt
196 ducken, ducke, duckt, duckte, duckte, duck, duckt, haben, geduckt
196 verschreiben, verschreibe, verschreibt, verschrieb, verschriebe, verschreibe, verschreibt, haben, verschrieben
196 abladen, lade ab, lädt ab, lud ab, lüde ab, lade ab, ladet ab, haben, abgeladen
195 verschleiern, verschleiere,  verschleiert, verschleierte, verschleierte, verschleiere, verschleiert, haben, verschleiert
195 recherchieren, recherchiere, recherchiert, recherchierte, recherchierte, recherchiere, recherchiert, haben, recherchiert
195 aufrechterhalten, erhalte aufrecht, erhält aufrecht, erhielt aufrecht, erhielte aufrecht, erhalte aufrecht, erhaltet aufrecht, haben, aufrechterhalten
195 vortragen, trage vor, trägt vor, trug vor, trüge vor, trage vor, tragt vor, haben, vorgetragen
195 plagen, plage, plagt, plagte, plagte, plag, plagt, haben, geplagt
195 beschlagnahmen, beschlagnahme, beschlagnahmt, beschlagnahmte, beschlagnahmte, beschlagnahm, beschlagnahmt, haben, beschlagnahmt
195 versiegeln, versiegle, versiegelt, versiegelte, versiegelte, versiegle, versiegelt, haben, versiegelt
195 vorschreiben, schreibe vor, schreibt vor, schrieb vor, schriebe vor, schreib vor, schreibt vor, haben, vorgeschrieben
195 dröhnen, dröhne, dröhnt, dröhnte, dröhnte, dröhn, dröhnt, haben, gedröhnt
195 rekonstruieren, rekonstruiere, rekonstruiert, rekonstruierte, rekonstruierte, rekonstruiere, rekonstruiert, haben, rekonstruiert
195 schleudern, schleudere, schleudert, schleuderte, schleuderte, schleuder, schleudert, haben, geschleudert
195 nicken, nicke, nickt, nickte, nickte, nicke, nickt, haben, genickt
195 funkeln, funkle, funkelt, funkelte, funkelte, funkle, funkelt, haben, gefunkelt
195 umleiten, leite um, leitet um, leitete um, leitete um, leit um, leitet um, haben, umgeleitet
194 furzen, furze, furzt, furzte, furzte, furze, furzt, haben, gefurzt
194 fegen, fege, fegt, fegte, fegte, fege, fegt, haben, gefegt
194 verspotten, verspotte, verspottet, verspottete, verspottete, verspotte, verspottet, haben, verspottet
193 basteln, bastle, bastelt, bastelte, bastelte, bastel, bastelt, haben, gebastelt
193 plädieren, plädiere, plädiert, plädierte, plädierte, plädiere, plädiert, haben, plädiert
193 erlernen, erlerne, erlernt, erlernte, erlernte, erlern, erlernt, haben, erlernt
193 anfertigen, fertige an, fertigt an, fertigte an, fertigte an, fertige an, fertigt an, haben, angefertigt
193 registrieren, registriere, registriert, registrierte, registrierte, registriere, registriert, haben, registriert
193 ernennen, ernenne, ernennt, ernannte, ernennte, ernenn, ernennt, haben, ernannt
192 schöpfen, schöpfe, schöpft, schöpfte, schöpfte, schöpfe, schöpft, haben, geschöpft
192 berauben, beraube, beraubt, beraubte, beraubte, beraub, beraubt, haben, beraubt
192 vernehmen, vernehme, vernimmt, vernahm, vernähme, vernimm, vernehmt, haben, vernommen
192 trüben, trübe, trübt, trübte, trübte, trübe, trübt, haben, getrübt
192 abdrehen, drehe ab, dreht ab, drehte ab, drehte ab, dreh ab, dreht ab, haben, abgedreht
191 erfolgen, —, erfolgt, erfolgte, erfolgte, —, —, sein, erfolgt
191 vorbeifahren, fahre vorbei, fährt vorbei, fuhr vorbei, führe vorbei, fahr vorbei, fahrt vorbei, sein, vorbeigefahren
191 knistern, knistere, knistert, knisterte, knisterte, knistere, knistert, haben, geknistert
191 tolerieren, toleriere, toleriert, tolerierte, tolerierte, tolerier, toleriert, haben, toleriert
191 spekulieren, spekuliere, spekuliert, spekulierte, spekulierte, spekulier, spekuliert, haben, spekuliert
