knusprig, knuspriger, knusprigsten
knäblich, —, —
knöchelfrei, —, —
knöcheltief, —, —
knöchern, knöcherner, knöchernsten
knülle, -, -
koalitionstreu, koalitionstreuer, koalitionstreusten
koaxial, —, —
koblenzisch, —, —
kochsalzhaltig, —, —
koedukativ, —, —
koffeinfrei, -, -
koffeinhaltig, —, —
kognitiv, —, —
kohlehaltig, —, —
kohlenstoffhaltig, —, —
kohlensäurehaltig, —, —
kohlpechrabenschwarz, —, —
kohlrabenschwarz, —, —
kohlschwarz, —, —
kohärent, kohärenter, kohärentesten
kokainsüchtig, kokainsüchtiger, kokainsüchtigsten
kokett, koketter, kokettesten
kollateral, —, —
kollegial, kollegialer, kollegialsten
kollektiv, —, —
kolonial, -, -
kolossal, kolossaler, kolossalsten
kolumbianisch, kolumbianischer, kolumbianischsten
komatös, —, —
kombinatorisch, -, -
kombinierbar, -, -
kometenhaft, kometenhafter, kometenhaftesten
komfortabel, komfortabler, komfortabelsten
komisch, komischer, komischsten
kommend, —, —
kommentarlos, —, —
kommerziell, kommerzieller, kommerziellsten
kommissarisch, —, —
kommissiv, —, —
kommod, kommoder, kommodesten
kommun, kommuner, kommunsten
kommunal, kommunaler, kommunalsten
kommunikativ, kommunikativer, kommunikativsten
kommunistisch, kommunistischer, kommunistischsten
kommutativ, —, —
komorbid, —, —
komorisch, —, —
kompakt, kompakter, kompaktesten
komparabel, komparabler, komparabelsten
komparativ, komparativer, komparativsten
kompatibel, kompatibler, kompatibelsten
kompatibilistisch, -, -
kompetent, kompetenter, kompetentesten
kompetitiv, kompetitiver, kompetitivsten
komplektisch, komplektischer, komplektischsten
komplementär, —, —
komplett, —, —
komplex, komplexer, komplexesten
kompliziert, komplizierter, kompliziertesten
kompositorisch, —, —
kompromissbereit, kompromissbereiter, kompromissbereitesten
kompromisslos, kompromissloser, kompromisslosesten
kompulsiv, kompulsiver, kompulsivsten
komputativ, —, —
konativ, konativer, konativsten
konditional, —, —
konfirmatorisch, —, —
konfliktär, —, —
konfluent, —, —
konform, konformer, konformsten
konfrontativ, —, —
konfus, konfuser, konfusesten
konfuzianisch, konfuzianischer, konfuzianischsten
kongenial, —, —
kongenital, —, —
kongolesisch, —, —
kongruent, kongruenter, kongruentesten
konisch, konischer, konischsten
konjugal, —, —
konjugierbar, —, —
konkav, konkaver, konkavsten
konkludent, —, —
konkomitant, —, —
konkordant, —, —
konkret, konkreter, konkretesten
konkretistisch, konkretistischer, konkretistischsten
konkurrenzfähig, konkurrenzfähiger, konkurrenzfähigsten
konkursreif, -, -
konnatal, —, —
konnotativ, —, —
konphas, —, —
konsanguin, -, -
konsekutiv, —, —
konsensual, —, —
konsensuell, —, —
konsequent, konsequenter, konsequentesten
konservativ, konservativer, konservativsten
konsistent, konsistenter, konsistentesten
konsonant, konsonanter, konsonantesten
konsonantisch, konsonantischer, konsonantischsten
konspirativ, konspirativer, konspirativsten
konstant, konstanter, konstantesten
konsterniert, konsternierter, konsterniertesten
konstitutionell, —, —
konstitutiv, —, —
konstruktiv, konstruktiver, konstruktivsten
konsular, —, —
konsularisch, —, —
konsumierbar, -, -
kontagiös, kontagiöser, kontagiösesten
kontaktfreudig, kontaktfreudiger, kontaktfreudigsten
kontaktscheu, kontaktscheuer, kontaktscheuesten
kontaminiert, —, —
kontemplativ, kontemplativer, kontemplativsten
kontemporär, —, —
konterrevolutionär, —, —
kontextfrei, —, —
kontextsensitiv, kontextsensitiver, kontextsensitivsten
kontextuell, —, —
kontinent, —, —
kontingent,  kontingenter, kontingentesten
kontinuierlich, kontinuierlicher, kontinuierlichsten
kontradiktorisch, kontradiktorischer, kontradiktorischsten
kontrafaktisch, —, —
kontraindiziert, —, —
kontraintuitiv, —, —
kontraproduktiv, kontraproduktiver, kontraproduktivsten
kontrastarm, kontrastärmer, kontrastärmsten
kontrastreich, kontrastreicher, kontrastreichsten
kontrolliert, kontrollierter, kontrolliertesten
kontrovers, kontroverser, kontroversesten
konträr, konträrer, konträrsten
konvenient, konvenienter, konvenientesten
konventionell,  konventioneller, konventionellsten
konvergent, —, —
konvers, —, —
konvex, konvexer, konvexesten
konvivial, —, —
konvulsiv, —, —
konvulsivisch, —, —
konzentriert, konzentrierter, konzentriertesten
konzentrisch, —, —
konzeptionell, —, —
konzeptuell, —, —
konzertant, —, —
konzertiert, —, —
konzessiv, —, —
konziliant, konzilianter, konziliantesten
konzis, konziser, konzisesten
kooperativ, kooperativer, kooperativsten
kopfballstark, kopfballstärker, kopfballstärksten
kopflastig, kopflastiger, kopflastigsten
kopfscheu, kopfscheuer, kopfscheuesten
kopiergeschützt, —, —
koptisch, —, —
korallen, —, —
koranisch, —, —
koreanisch, koreanischer, koreanischsten
korkig, korkiger, korkigsten
kornblumenblau, —, —
koronal, —, —
koronar, —, —
korporiert, —, —
korpulent, korpulenter, korpulentesten
korrekt, korrekter, korrektesten
korrektiv, —, —
korrelativ, —, —
korrigierbar, —, —
korrosionsbeständig, —, —
korrumpierbar, korrumpierbarer, korrumpierbarsten
korrupt, korrupter, korruptesten
kortikal, —, —
kosakisch, kosakischer, kosakischsten
koscher, —, —
kosmetisch, —, —
kosmisch, —, —
kosmologisch, —, —
kosmopolitisch, —, —
kosovarisch, —, —
kosovo-albanisch, —, —
kostbar, kostbarer, kostbarsten
kostendeckend, —, —
kostenfrei, —, —
kostengünstig, kostengünstiger, kostengünstigsten
kostenlos, —, —
kostenmäßig, —, —
kostenpflichtig, —, —
kostspielig, kostspieliger, kostspieligsten
kotig, kotiger, kotigsten
kotranslational, —, —
kotzübel, —, —
kovalent, —, —
kraftlos, kraftloser, kraftlosesten
kraftvoll, kraftvoller, kraftvollsten
kragenlos, —, —
krampfhaft, krampfhafter, krampfhaftesten
krampfig, krampfiger, krampfigsten
kranial, kranialer, kranialsten
krank, kränker, kränksten
krankenhausreif, krankenhausreifer, krankenhausreifsten
krankenversichert, —, —
krankhaft, krankhafter, krankhaftesten
krankheitsbedingt, -, -
kranzförmig, —, —
krass, krasser, krassesten
kratzfest, kratzfester, kratzfestesten
kratzig, kratziger, kratzigsten
kraus, krauser, krausesten
krautig, —, —
kreativ, kreativer, kreativsten
krebserregend, krebserregender, krebserregendsten
krebskrank, -, -
kredibel, kredibler, kredibelsten
kreditorisch, —, —
kreditwürdig, kreditwürdiger, kreditwürdigsten
kreidebleich, —, —
kreidehaltig, —, —
kreisfrei, —, —
kreisförmig, kreisförmiger, kreisförmigsten
kreisrund, -, -
krekel, —, —
kreolisch, -, -
kretazisch, —, —
kretisch, —, —
kreuzbrav, -, -
kreuzfidel, —, —
kreuzförmig, —, —
kreuzhohl, –, –
kreuzlahm, -, -
kriegerisch, kriegerischer, kriegerischsten
kriegführend, —, —
kriegsbedingt, —, —
kriegsbeschädigt, —, —
kriegsdienstverwendungsfähig, —, —
kriegsentscheidend, kriegsentscheidender, kriegsentscheidendsten
kriegserfahren, kriegserfahrener, kriegserfahrensten
kriegsführend, —, —
kriegsgeplagt, —, —
kriegsmüde, kriegsmüder, kriegsmüdesten
kriegstüchtig, kriegstüchtiger, kriegstüchtigsten
kriegsversehrt, —, —
kriegswichtig, kriegswichtiger, kriegswichtigsten
kriegszerstört, —, —
krimgotisch, -, -
kriminalistisch, -, -
kriminell, krimineller, kriminellsten
kriminogen, -, -
krisenfest, krisenfester, krisenfestesten
krisengebeutelt, —, —
krisengeschüttelt, —, —
krisensicher, krisensicherer, krisensichersten
krisselig, krisseliger, krisseligsten
krisslig, krissliger, krissligsten
kristallen, —, —
kristallin, —, —
kristallklar, —, —
kritikfähig, kritikfähiger, kritikfähigsten
kritikwürdig, kritikwürdiger, kritikwürdigsten
kritisch, kritischer, kritischsten
kroatisch, kroatischer, kroatischsten
krosch, kroscher, kroschesten
kross, krosser, krossesten
krud, kruder, krudesten
krude, kruder, krudesten
krumm, krummer, krummsten
krumpelig, krumpeliger, krumpeligsten
kryophil, kryophiler, kryophilsten
kryptisch, kryptischer, kryptischsten
kryptographisch, —, —
kryptomer, —, —
kräftezehrend, kräftezehrender, kräftezehrendsten
kräftig, kräftiger, kräftigsten
kränkelnd, -, -
krätzig, —, —
krüsch, krüscher, krüschsten
krütsch, krütscher, krütschsten
kubanisch, kubanischer, kubanischsten
kubisch, —, —
kubistisch, kubistischer, kubistischsten
kugelförmig, —, —
kugelig, kugeliger, kugeligsten
kugelsicher, —, —
kuhhackig, –, –
kuhhessig, –, –
kuhhächsig, –, –
kulant, kulanter, kulantesten
kulinarisch, kulinarischer, kulinarischsten
kultisch, kultischer, kultischsten
kultiviert, kultivierter, kultiviertesten
kulturalistisch, –, –
kulturell, kultureller, kulturellsten
kulturfreundlich, kulturfreundlicher, kulturfreundlichsten
kulturgeschichtlich, -, -
kulturhistorisch, -, -
kulturkritisch, kulturkritischer, kulturkritischsten
kulturpolitisch, —, —
kumpelhaft, kumpelhafter, kumpelhaftesten
kumulativ, —, —
kundig, kundiger, kundigsten
kunstfertig, kunstfertiger, kunstfertigsten
kunstgeschichtlich, —, —
kunsthistorisch, -, -
kunstseiden, —, —
kunterbunt, —, —
kupferbeschlagen, -, -
kupferhaltig, —, —
kupfern, —, —
kupiert, kupierter, kupiertesten
kurabgabepflichtig, -, -
kurdisch, kurdischer, kurdischsten
kurios, kurioser, kuriosesten
kurrent, —, —
kursiv, —, —
kursorisch, —, —
kurvig, kurviger, kurvigsten
kurz, kürzer, kürzesten
kurzfristig, kurzfristiger, kurzfristigsten
kurzlebig, kurzlebiger, kurzlebigsten
kurzsichtig, kurzsichtiger, kurzsichtigsten
kurzweilig, kurzweiliger, kurzweiligsten
kurzzeitig, kurzzeitiger, kurzzeitigsten
kurzärmelig, —, —
kurzärmlig, —, —
kussecht, kussechter, kussechtesten
kuwaitisch, —, —
kymrisch, kymrischer, kymrischsten
kynisch, -, -
kyrillisch, —, —
kälbrig, —, —
kälteliebend, —, —
kärglich, kärglicher, kärglichsten
kärntisch, kärntischer, kärntischsten
kärntnerisch, —, —
käsig, käsiger, käsigsten
käuflich, —, —
kölsch, -, -
königlich, königlicher, königlichsten
königsblau, —, —
körnerfressend, —, —
körperlich, körperlicher, körperlichsten
köstlich, köstlicher, köstlichsten
kühl, kühler, kühlsten
kühlgemäßigt, -, -
kühn, kühner, kühnsten
kümmerlich, kümmerlicher, kümmerlichsten
kündbar, —, —
künftig, —, —
künstlerisch, künstlerischer, künstlerischsten
künstlich, künstlicher, künstlichsten
küstennah, —, —
labial, —, —
labil, labiler, labilsten
labiodental, —, —
labyrinthartig, —, —
labyrinthisch, labyrinthischer, labyrinthischsten
laff, laffer, laffsten
lagerfähig, lagerfähiger, lagerfähigsten
lahm, lahmer, lahmsten
lahmarschig, lahmarschiger, lahmarschigsten
laienhaft, laienhafter, laienhaftesten
laikal, —, —
laizistisch, —, —
lakonisch, lakonischer, lakonischsten
laktosefrei, -, -
lakustrisch, —, —
lamarckistisch, —, —
laminar, —, —
laminiert , –, –
lammfromm, lammfrömmer, lammfrömmsten
landesbedeutsam, —, —
landesgeschichtlich, -, -
landespolitisch, —, —
landesweit, —, —
landläufig, landläufiger, landläufigsten
landschaftlich, —, —
landständisch, —, —
landwirtschaftlich, —, —
lang, länger, längsten
langatmig, langatmiger, langatmigsten
langfristig, langfristiger, langfristigsten
langgestreckt, —, —
langjährig, langjähriger, langjährigsten
langlebig, langlebiger, langlebigsten
langobardisch, —, —
langsam, langsamer, langsamsten
langstielig, langstieliger, langstieligsten
langstängelig, langstängeliger, langstängeligsten
langstänglig, langstängliger, langstängligsten
langweilig, langweiliger, langweiligsten
langwierig, langwieriger, langwierigsten
langärmelig, —, —
langärmlig, —, —
laotisch, —, —
lapidar, lapidarer, lapidarsten
larmoyant, larmoyanter, larmoyantesten
larviert, –, –
laryngeal, —, —
lasch, lascher, laschesten
lass, lasser, lassesten
lasterhaft, lasterhafter, lasterhaftesten
lasziv, lasziver, laszivsten
lateinamerikanisch, —, —
lateinisch, -, -
latent, —, —
lateral,  —, —
latinisch, latinischer, latinischsten
latreutisch, —, —
lattenstramm, —, —
lau, lauer, lauesten
laufend, —, —
launig, launiger, launigsten
launisch, launischer, launischsten
lauschig, lauschiger, lauschigsten
lausig, lausiger, lausigsten
laut, lauter, lautesten
lauter, lauterer, lautersten
lautlich, —, —
lautlos, —, —
lautmalerisch, lautmalerischer, lautmalerischsten
lautstark, lautstärker, lautstärksten
lauwarm, —, —
lavendelfarben, —, —
lawratutti, –, –
lax, laxer, laxesten
lebendgebärend, -, -
lebendig, lebendiger, lebendigsten
lebensbedrohlich, lebensbedrohlicher, lebensbedrohlichsten
lebenserfahren, lebenserfahrener, lebenserfahrensten
lebensfeindlich, lebensfeindlicher, lebensfeindlichsten
lebensfremd, lebensfremder, lebensfremdesten
lebensgefährlich, lebensgefährlicher, lebensgefährlichsten
lebenslang, —, —
lebenslustig, lebenslustiger, lebenslustigsten
lebenslänglich, —, —
lebensmüde, lebensmüder, lebensmüdesten
lebenssatt, lebenssatter, lebenssattesten
lebenswert, lebenswerter, lebenswertesten
lebenswichtig, lebenswichtiger, lebenswichtigsten
leberkrank, —, —
lebhaft, lebhafter, lebhaftesten
leblos, —, —
leck, —, —
lecker, leckerer, leckersten
leckerfritzig, leckerfritziger, leckerfritzigsten
ledern, —, —
ledig, lediger, ledigsten
leer, leerer, leersten
legal, —, —
legasthen, —, —
legasthenisch, —, —
legendenumwoben, legendenumwobener, legendenumwobensten
legendär, legendärer, legendärsten
leger, legerer, legersten
legitim, —, —
legitimistisch, —, —
lehmhaltig, —, —
lehmig, lehmiger, lehmigsten
lehrbuchmäßig, —, —
lehrreich, lehrreicher, lehrreichsten
leibhaftig, —, —
leiblich, —, —
leichenblass, —, —
leicht, leichter, leichtesten
leichtfertig, leichtfertiger, leichtfertigsten
leichtgläubig, leichtgläubiger, leichtgläubigsten
leichtsinnig, leichtsinniger, leichtsinnigsten
leid, leider, leidesten
leidenschaftlich, leidenschaftlicher, leidenschaftlichsten
leidig, leidiger, leidigsten
leidlich, —, —
leidsam, leidsamer, leidsamsten
leinen, —, —
leinwand, leinwander, leinwandsten
leise, leiser, leisesten
leistungsfähig, leistungsfähiger, leistungsfähigsten
leistungsstark, leistungsstärker, leistungsstärksten
leiwand, leiwander, leiwandsten
leninistisch, —, —
leprakrank, —, —
leprös, —, —
lesbar, lesbarer, lesbarsten
lesbisch, —, —
leserlich, leserlicher, leserlichsten
lesothisch, —, —
letal, —, —
lethargisch, lethargischer, lethargischsten
letschert, letscherter, letschertsten
lettisch, lettischer, lettischsten
letzte, —, —
letztere, —, —
letztgültig, —, —
leutselig, leutseliger, leutseligsten
levantinisch, —, —
levurozid, —, —
lexikalisch, —, —
lexikografisch, —, —
lexikographisch, —, —
libanesisch, libanesischer, libanesischsten
liberal, liberaler, liberalsten
liberianisch, —, —
libertär, —, —
libidinös, libidinöser, libidinösesten
libysch, libyscher, libyschsten
licht, lichter, lichtesten
lichtdurchlässig, lichtdurchlässiger, lichtdurchlässigsten
lichterloh, —, —
lichtgrau, —, —
lichtgrün, -, -
lichtlos, —, —
lichtundurchlässig, lichtundurchlässiger, lichtundurchlässigsten
lidschäftig, lidschäftiger, lidschäftigsten
lieb, lieber, liebsten
liebenswert, liebenswerter, liebenswertesten
liebenswürdig, liebenswürdiger, liebenswürdigsten
liebesfähig, liebesfähiger, liebesfähigsten
liebeshungrig, liebeshungriger, liebeshungrigsten
liebeskrank, -, -
liebestoll, liebestoller, liebestollsten
liebevoll, liebevoller, liebevollsten
lieblich, lieblicher, lieblichsten
lieblos, liebloser, lieblosesten
liebreizend, liebreizender, liebreizendsten
liechtensteinisch, —, —
liederlich, liederlicher, liederlichsten
lieferbar, –, –
liegend, —, —
lila, —, —
limitiert, -, -
limnisch, —, —
limnologisch, —, —
limnophil, —, —
lind, linder, lindesten
linden, —, —
lindgrün, lindgrüner, lindgrünsten
linear, linearer, linearsten
linguistisch, —, —
linientreu, linientreuer, linientreuesten
liniert, —, —
liniiert, —, —
link, linker, linksten
linkisch, linkischer, linkischsten
linksalternativ, linksalternativer, linksalternativsten
linksdrehend, —, —
linksextrem, linksextremer, linksextremsten
linksextremistisch, linksextremistischer, linksextremistischsten
linkslastig, linkslastiger, linkslastigsten
linksrekursiv, —, —
linksrheinisch, —, —
linksseitig, —, —
linsenförmig, —, —
lipophil, —, —
lipophob, —, —
lippenförmig, —, —
liquide, liquider, liquidesten
listig, listiger, listigsten
listrisch, —, —
litauisch, litauischer, litauischsten
literal,  —, —
literarhistorisch, -, -
literarisch, literarischer, literarischsten
literaturgeschichtlich, -, -
literaturhistorisch, -, -
literaturwissenschaftlich, —, —
lithologisch, —, —
liturgisch, -, -
live, —, —
livid,  livider, lividsten
livide,  livider, lividesten
lizenziert, —, —
lobenswert, lobenswerter, lobenswertesten
locker, lockerer, lockersten
lockig, lockiger, lockigsten
loden, –, –
logisch, logischer, logischsten
logistisch, —, —
logografisch, —, —
logographisch, —, —
lohfarben, lohfarbener, lohfarbensten
lohnenswert, lohnenswerter, lohnenswertesten
lokal, —, —
lokrisch, —, —
lokutionär, —, —
lokutiv, —, —
lombardisch, lombardischer, lombardischsten
longitudinal, —, —
lose, loser, losesten
losgebrochen, -, -
lotrecht, lotrechter, lotrechtesten
loyal, loyaler, loyalsten
lucianisch, lucianischer, lucianischsten
ludisch, –, –
luftdicht, luftdichter, luftdichtesten
luftdurchlässig, luftdurchlässiger, luftdurchlässigsten
luftgekühlt, —, —
luftig, luftiger, luftigsten
lufttechnisch, —, —
lukrativ, lukrativer, lukrativsten
lukulent, —, —
lukullisch, lukullischer, lukullischsten
lumbersexuell, —, —
luministisch, —, —
luminös, luminöser, luminösesten
lunar, –, –
lungengängig, –, –
lupenrein, lupenreiner, lupenreinsten
lustgetrieben, —, —
lustig, lustiger, lustigsten
lustlos, lustloser, lustlosesten
lutherisch, lutherischer, lutherischsten
luxemburgisch, luxemburgischer, luxemburgischsten
luxuriös, luxuriöser, luxuriösesten
luzid, luzider, luzidesten
lydisch, —, —
lymphatisch, —, —
lyrisch, lyrischer, lyrischsten
lächerlich, lächerlicher, lächerlichsten
lädiert, lädierter, lädiertesten
ländlich, ländlicher, ländlichsten
länglich, länglicher, länglichsten
läppisch, läppischer, läppischsten
läpsch, läpscher, läpschsten
lässig, lässiger, lässigsten
lässlich, lässlicher, lässlichsten
lästig, lästiger, lästigsten
läufig, läufiger, läufigsten
löblich, löblicher, löblichsten
löffelförmig, —, —
löffelrein, -, -
lösbar, lösbarer, lösbarsten
löslich, löslicher, löslichsten
lösungsorientiert, —, —
lübsch, —, —
lückenhaft, lückenhafter, lückenhaftesten
lückenlos, lückenloser, lückenlosesten
lüdisch, -, -
lüftbar, –, –
lüftungstechnisch, —, —
lügnerisch, lügnerischer, lügnerischsten
lüstern, lüsterner, lüsternsten
lütt, lütter, lüttesten
lützel, -, -
maberes, —, —
machbar, machbarer, machbarsten
machiavellistisch, machiavellistischer, machiavellistischsten
machtlos, machtloser, machtlosesten
machtvoll, machtvoller, machtvollsten
machulle, —, —
madagassisch, —, —
madegassisch, madegassischer, madegassischsten
madig, madiger, madigsten
madjarisch, —, —
mafios, mafioser, mafiosesten
mafiös, mafiöser, mafiösesten
magensaftresistent, —, —
mager, magerer, magersten
magersüchtig, —, —
maghrebinisch, maghrebinischer, maghrebinischsten
magisch, magischer, magischsten
magmatisch, —, —
magnetisch, magnetischer, magnetischsten
magnetisiert, -, -
magyarisch, —, —
mahlend, -, -
mainzisch, —, —
maisgelb, —, —
majestätisch, majestätischer, majestätischsten
majorenn, —, —
makaber, makaberer, makabersten
makedonisch, —, —
makellos, makelloser, makellosesten
makroskopisch, —, —
malad, malader, maladsten
malade, malader, maladesten
malariakrank, -, -
malawisch, —, —
malaysisch, —, —
maledivisch, —, —
malerisch, malerischer, malerischsten
maligne, —, —
malisch, —, —
maliziös, maliziöser, maliziösesten
maltesisch, maltesischer, maltesischsten
malthusisch, —, —
mamertinisch, —, —
mandatorisch, —, —
mandelförmig , —, —
mandibular, —, —
mandibulär, —, —
manganhaltig, —, —
mangelhaft, mangelhafter, mangelhaftesten
manichäisch, —, —
manieriert, manierierter, manieriertesten
manierlich, manierlicher, manierlichsten
manipulativ, manipulativer, manipulativsten
manipuliert, -, -
manisch, —, —
mannhaft, mannhafter, mannhaftesten
mannigfach, —, —
mannigfaltig, mannigfaltiger, mannigfaltigsten
mannmännlich, —, —
mannshoch, —, —
mannstoll, mannstoller, mannstollsten
mantisch, -, -
manuell, —, —
marastisch, —, —
marginal,  marginaler, marginalsten
marianisch, marianischer, marianischsten
marin, —, —
marionettengleich, -, -
maritim, —, —
markant, markanter, markantesten
markenrechtlich, —, —
markerschütternd, markerschütternder, markerschütterndsten
markig, markiger, markigsten
marktbar, —, —
marktfähig, marktfähiger, marktfähigsten
marktwirtschaftlich, marktwirtschaftlicher, marktwirtschaftlichsten
marmorn, —, —
marode, maroder, marodesten
marokkanisch, marokkanischer, marokkanischsten
maronitisch, —, —
marshallisch, —, —
martialisch, martialischer, martialischsten
marxistisch, —, —
marxistisch-leninistisch, -, -
maschinell, maschineller, maschinellsten
maschinenlesbar, —, —
maschinenmäßig, maschinenmäßiger, maschinenmäßigsten
maskiert, -, -
maskulin, maskuliner, maskulinsten
masochistisch, masochistischer, masochistischsten
massenhaft, massenhafter, massenhaftesten
massentauglich, massentauglicher, massentauglichsten
massig, massiger, massigsten
massiv, massiver, massivsten
masturbatorisch, —, —
masurisch, masurischer, masurischsten
materialistisch, materialistischer, materialistischsten
materiell, materieller, materiellsten
mathematisch, mathematischer, mathematischsten
matriarchalisch, matriarchalischer, matriarchalischsten
matt, matter, mattesten
matt, —, —
mattgolden, —, —
mau, mauer, mauesten
maulfaul, maulfauler, maulfaulsten
mauretanisch, —, —
maurisch, —, —
mauritisch, —, —
mause, —, —
mausetot, —, —
mausgrau, -, -
maustot, —, —
mautfrei, —, —
mautpflichtig, —, —
maxillar, —, —
maximal, —, —
mazedonisch, mazedonischer, mazedonischsten
maßgebend, maßgebender, maßgebendsten
maßgeblich, maßgeblicher, maßgeblichsten
maßlos, maßloser, maßlosesten
maßstabsgetreu, maßstabsgetreuer, maßstabsgetreusten
maßvoll, maßvoller, maßvollsten
mechanisch, mechanischer, mechanischsten
mechanistisch, -, -
mechulle, —, —
mecklenburgisch, —, —
medial, —, —
median, —, —
mediat, —, —
mediengeschichtlich, —, —
medienhistorisch, —, —
medienpolitisch, —, —
medienscheu, medienscheuer, medienscheusten
medienwirksam, medienwirksamer, medienwirksamsten
medikamentös, —, —
medioker, —, —
medisch, —, —
meditativ, meditativer, meditativsten
mediterran, —, —
medium, —, —
medizinhistorisch, -, -
medizinisch, -, -
mediäval, —, —
megadont, —, —
megaloman, megalomaner, megalomansten
megalomanisch, megalomanischer, megalomanischsten
mehlig, mehliger, mehligsten
mehrdeutig, —, —
mehrdimensional, —, —
mehrfach, —, —
mehrfarbig, —, —
mehrgleisig, —, —
mehrheitlich, —, —
mehrjährig, —, —
mehrklassig, —, —
mehrmalig, —, —
mehrmastig, —, —
mehrminütig, -, -
mehrmonatig, —, —
mehrmotorig, —, —
mehrreihig, —, —
mehrschichtig, —, —
mehrsemestrig, -, -
mehrsilbig, —, —
mehrsprachig, —, —
mehrspurig, —, —
mehrstufig, —, —
mehrstündig, —, —
mehrteilig, —, —
mehrtägig, —, —
mehrwöchig, —, —
meilenweit, -, -
meist, —, —
meistbesucht, —, —
meisterhaft,  meisterhafter, meisterhaftesten
meisterlich, meisterlicher, meisterlichsten
meistgeklickt, —, —
meistverkauft, -, -
meißenisch, —, —
meißnisch, —, —
melancholisch, melancholischer, melancholischsten
melanistisch, —, —
meldepflichtig, —, —
meldungspflichtig, -, -
meliert, melierter, meliertesten
meliorativ, —, —
melk, —, —
melkitisch, -, -
melodisch, melodischer, melodischsten
melodiös, melodiöser, melodiösesten
menschenfeindlich, menschenfeindlicher, menschenfeindlichsten
menschengemacht, -, -
menschengestaltig, —, —
menschenleer, —, —
menschenverachtend, menschenverachtender, menschenverachtendsten
menschenwürdig, menschenwürdiger, menschenwürdigsten
menschenähnlich, menschenähnlicher, menschenähnlichsten
menschlich, menschlicher, menschlichsten
mental, —, —
meritokratisch, —, —
merkantil, —, —
merkantilistisch, —, —
merklich, merklicher, merklichsten
merkmalarm, merkmalärmer, merkmalärmsten
merkmalhaltig, —, —
merkmallos, —, —
merkmalreich, merkmalreicher, merkmalreichsten
merkwürdig, merkwürdiger, merkwürdigsten
merowingisch, —, —
meschugge, meschuggener, meschuggensten
mesenchymal, —, —
mesial, —, —
mesodermal, —, —
mesopotamisch, —, —
messbar, messbarer, messbarsten
messerscharf, -, -
messingen, —, —
metabolisch, —, —
metabotrop, —, —
metadiegetisch, —, —
metallbeschlagen, -, -
metallen, —, —
metallhaltig, —, —
metallic, —, —
metallisch, —, —
metamorphisch, metamorphischer, metamorphischsten
metaphorisch, —, —
metaphysisch, metaphysischer, metaphysischsten
metastabil, –, –
metatheoretisch, —, —
meteorologisch, —, —
meterdick, —, —
meterhoch, —, —
meterlang, —, —
methodisch, methodischer, methodischsten
methodologisch, methodologischer, methodologischsten
metonymisch, —, —
metrisch, —, —
metrologisch, —, —
metrosexuell, —, —
meuchlerisch, -, -
mexikanisch, mexikanischer, mexikanischsten
miasmatisch, miasmatischer, miasmatischsten
mickrig, mickriger, mickrigsten
mies, mieser, miesesten
miesepetrig, miesepetriger, miesepetrigsten
mietfrei, —, —
migrantisch, —, —
mikronesisch, —, —
mikroskopisch, —, —
mild, milder, mildesten
mildtätig, mildtätiger, mildtätigsten
milieubedingt, -, -
militant, militanter, militantesten
militärisch, militärischer, militärischsten
millenarisch, —, —
milliardenschwer, -, -
milliardste, —, —
milliardstel, -, -
millionenfach, —, —
millionenschwer, —, —
millionste, —, —
millionstel, -, -
mimetisch, mimetischer, mimetischsten
mimosenhaft, mimosenhafter, mimosenhaftesten
minderjährig, —, —
minderwertig, minderwertiger, minderwertigsten
mini, —, —
minim, minimer, minimsten
minimal, minimaler, minimalsten
minimalistisch, minimalistischer, minimalistischsten
ministerial, –, –
ministrabel, —, —
minnig, minniger, minnigsten
minniglich, minniglicher, minniglichsten
minoisch, -, -
minorenn, —, —
mint, —, —
minutenlang, —, —
minutiös, minutiöser, minutiösesten
minuziös, minuziöser, minuziösesten
minütlich, —, —
mirakulös, mirakulöser, mirakulösesten
miserabel, miserabler, miserabelsten
misogyn, misogyner, misogynsten
missbräuchlich, —, —
missgelaunt, missgelaunter, missgelauntesten
missglückt, missglückter, missglücktesten
missgünstig, missgünstiger, missgünstigsten
missionarisch, missionarischer, missionarischsten
misslich, misslicher, misslichsten
missliebig, missliebiger, missliebigsten
missmutig, missmutiger, missmutigsten
misstrauisch, misstrauischer, misstrauischsten
missvergnügt, missvergnügter, missvergnügtesten
missverständlich, missverständlicher, missverständlichsten
mitgenommen, mitgenommener, mitgenommensten
mitleiderregend, mitleiderregender, mitleiderregendsten
mitleidig, mitleidiger, mitleidigsten
mitotisch, —, —
mitral, -, -
mitreißend, mitreißender, mitreißendsten
mitschuld, —, —
mitschuldig, —, —
mitteilsam, mitteilsamer, mitteilsamsten
mittel, mittler, mittelsten
mittelalterig, —, —
mittelalterlich, mittelalterlicher, mittelalterlichsten
mittelaltrig, —, —
mittelamerikanisch, mittelamerikanischer, mittelamerikanischsten
mittelbar, mittelbarer, mittelbarsten
mitteldeutsch, —, —
mittelenglisch, —, —
mitteleuropäisch, mitteleuropäischer, mitteleuropäischsten
mittelfranzösisch, —, —
mittelfristig, —, —
mittelfränkisch, —, —
mittelgradig, —, —
mittelgriechisch, —, —
mittelgroß, —, —
mittelhochdeutsch, —, —
mittellateinisch, —, —
mittellos, mittelloser, mittellosesten
